node_id,epoch,is_malicious,peer_agreement_rate,ssl_accuracy,avg_rt_error,report_consistency,sudden_change_score,uptime_deviation,blocks_mined,orphan_blocks,fraud_attempts,gas_price_variance,tx_submitted,itt_jitter,ewma_trust_score,bayesian_confidence
5390,174,0,0.8471755164179571,0.9818196158968457,0.08469367676528626,0.9572321993835993,0.06800777206934636,0.09677889228470622,0.103448275862069,1,0,0.003163219022165898,0.694462975316878,0.5546248748913363,0.7945399850734565,0.824040373982161
5391,5,0,0.8060136856377029,0.9074100174903669,0.2958563502622178,0.9603362777956832,0.002776020906643062,0.0904262006999133,0.5172413793103449,0,0,0.008138026579736425,0.8152101400933957,0.213126012805543,0.7702148992593485,0.7208092166205765
5392,98,0,0.9847600284814074,0.9668080571353942,0.1254894337081657,0.9609999403340052,0.08911010432707667,0.04608511812968377,0.1724137931034483,0,0,0.005739761017277781,0.00066711140760507,0.7062047198090884,0.9835963843479502,0.8022302347911022
5393,120,0,0.9320188832221799,0.9276445659139452,0.04017259103267312,0.9738350696203473,0.03524330039375569,0.01075306777010956,0.3103448275862069,1,0,0.006616063673714485,0.8405603735823882,0.328072967782549,0.9096054462609795,0.8901828736942818
5394,89,1,0.3614238561239702,0.5555832711708297,0.7538263508860595,0.534259758129747,0.7554907098509787,0.7757105672310098,0.8275862068965517,14,2,0.3113513597221058,0.418945963975984,0.001222974748156836,0.3449439541179978,0.8471130416066406
5395,194,0,0.843990375577027,0.9467246077317949,0.05314121348088845,0.9716052639482539,0.07369791547906301,0.06846730891900024,0.1379310344827586,1,0,0.003762210679308009,0.2861907938625751,0.4650403328151647,0.7841082931913982,0.7002291688557376
5396,78,0,0.8209852974473214,0.9511466943128336,0.04370116241069864,0.9956723918234036,0.06841017183252672,0.03845127654716534,1.0,2,0,0.007158673980061318,0.161440960640427,0.338533673452196,0.7946190223169731,0.8866150146094446
5397,425,0,0.8861094978736549,0.9602183060190853,0.2979361498676661,0.9809243331894659,0.06124762925542533,0.1429078189103639,0.896551724137931,0,0,0.007761526305742842,0.4683122081387592,0.2294924615680421,0.8393515433143002,0.9454891251526527
5398,125,0,0.8598650173772067,0.9034503136409433,0.1698225346056852,0.9341014645692293,0.03801670577497891,0.1231222305486751,0.5517241379310345,2,0,0.001194664273875217,0.1641094062708472,0.7088089828208297,0.85179841635246,0.8344246704350124
5399,474,0,0.9265659155664692,0.9753673583643161,0.1132571731460305,0.9213185463337692,0.03444490372414771,0.04370307062699208,0.4827586206896552,1,0,0.005742312238134708,0.7551701134089392,0.7992067934862526,0.858651750488139,0.7519180508640164
5400,58,0,0.9238968667035072,0.9160072143532334,0.207730698822689,0.9368779845164321,0.05078951548774452,0.02714883541561746,0.3103448275862069,1,0,0.007512061875707101,0.5376917945296864,0.331662306764585,0.8501469199466617,0.7678301588185222
5401,22,0,0.8420380346013765,0.9686547227779561,0.05132434533834552,0.9886420126571301,0.09327565769408047,0.02289407461043502,0.4482758620689655,0,0,0.005234225028285622,0.3248832555036691,0.7947423050182607,0.8164913252002914,0.9358035838424151
5402,471,0,0.8083114757222519,0.9951966732054636,0.1477511199135793,0.9899981067370892,0.00875388742325034,0.07461707971617204,0.6551724137931034,2,0,0.005789438225543764,0.5323549032688459,0.6956492843803366,0.7830122385568029,0.9217755133002051
5403,129,0,0.8924706592469162,0.9515869226889732,0.0458071856388394,0.9771438632986708,0.04858522641813108,0.008263149973842877,0.9310344827586207,0,0,0.0057266870885214,0.866577718478986,0.6123147053727915,0.8587442468683237,0.738894739476817
5404,315,0,0.8953988491486785,0.9845410156422219,0.154786890085936,0.985633575673241,0.085987654326768,0.03348940839470847,0.2413793103448276,2,0,0.001461035785004436,0.2014676450967312,0.2536881518125765,0.8667081727607128,0.8053488777222858
5405,139,0,0.9287836016434605,0.9306305854649707,0.2908005746276192,0.9276053162374197,0.002338952530463523,0.06151017521015172,0.8620689655172413,2,0,0.008139396861718927,0.8532354903268846,0.6806138295421902,0.9249745437550811,0.7558653923559148
5406,410,1,0.3017466454249489,0.4280981553146626,0.7753301656483653,0.5428859267376948,0.7053282308855204,0.8960593945488874,0.2413793103448276,9,6,0.4329597858503468,0.0,0.04176939448416005,0.2779972094175031,0.9415554455459273
5407,307,0,0.825483267773131,0.9002157008394999,0.2172099288952762,0.9443225844753943,0.006116204377507595,0.06554491871986716,0.4482758620689655,2,0,0.002826101608985551,0.7344896597731821,0.360339431380313,0.8106175711874251,0.7415698640609276
5408,157,0,0.9720752175663767,0.9210702935624728,0.2872617262850666,0.986600854623178,0.04157504700272856,0.1790870098153372,0.3103448275862069,2,0,0.005308686506870153,0.609739826551034,0.7054499378500336,0.9563301580202658,0.9870764689009596
5409,351,0,0.8776286932863385,0.932558106770617,0.2804967118606931,0.9933114359291146,0.06982746523052649,0.02070134307240634,0.4827586206896552,2,0,0.0001914702260202894,0.6024016010673783,0.2509180868548602,0.8450625123444392,0.845005299502225
5410,76,0,0.8186307765550273,0.9919513209093089,0.2082931124746232,0.9196198502612777,0.09894525923861114,0.1406328300434559,0.6551724137931034,0,0,0.002815292820180369,0.552368245496998,0.2147048982752079,0.7676971454433168,0.8026829653246169
5411,5,1,0.1889028504870559,0.3844668679006989,0.7688434303458752,0.6993821716200848,0.6094115859894172,0.8294656577582922,0.7241379310344828,13,2,0.4407670271134551,0.4776517678452302,0.02643017558821331,0.1802522059618279,0.9202048436128417
5412,32,0,0.9661406587355774,0.9233032567679507,0.1662901264077234,0.9433379583353959,0.05010321554896646,0.08215122840979819,1.0,1,0,0.007526270458835208,0.3649099399599733,0.391071759577464,0.9324242904493875,0.8818892503551892
5413,334,1,0.3121177423278603,0.4201531205389587,0.9327274371427424,0.6300695252903727,0.6228951902661042,0.6846975029231401,0.6206896551724138,13,7,0.2269435990681422,0.9946631087391594,0.04948462520145519,0.296638416450433,0.9615149508040821
5414,487,0,0.9835982349457748,0.999735403630659,0.2586902308089725,0.9256387374559493,0.02812205470269505,0.08721713692306635,0.03448275862068965,0,0,0.003618503547702115,0.4449633088725817,0.2088354275349533,0.9350095131666097,0.8930535445187219
5415,432,0,0.9147933096825793,0.9869188277236971,0.1353606447781848,0.9347668607512515,0.07736331452499698,0.128774433943892,0.3793103448275862,1,0,0.005562674099776475,0.438292194796531,0.5156213976891622,0.875319812384444,0.8737851714134274
5416,45,0,0.8773993163442269,0.9994552267169077,0.02225035978025947,0.9436689797000487,0.04088318088083343,0.0970765520233875,0.4482758620689655,2,0,0.00464794320618804,0.9272848565710473,0.6508795472343771,0.8574723600533731,0.8195544831995548
5417,396,0,0.8430826119647247,0.9666387022338506,0.1852475975614584,0.9465504514512596,0.04602605346683948,0.06500457490029464,0.1724137931034483,1,0,0.005268912447858445,0.6264176117411607,0.4702070922901914,0.7911550623651951,0.7121426250132079
5418,327,0,0.9114762734609704,0.9440832739490053,0.2001802887591532,0.934059725673246,0.02009178840020422,0.04849000558173094,0.1724137931034483,1,0,0.004235642880737789,0.7438292194796531,0.2438691313473298,0.8348853517909435,0.967066595010706
5419,324,0,0.8599496454461417,0.9455745775845965,0.0853050022229704,0.9106932135909306,0.09622951866828817,0.003423638811154439,0.4827586206896552,0,0,0.007660216668007786,0.6624416277518346,0.4149080267599176,0.798057043546734,0.8954968551464285
5420,482,0,0.9187623947226032,0.9324814507224688,0.2963312939694291,0.9640129829453132,0.04013716134095761,0.07470616116626737,0.8620689655172413,2,0,0.004006170129757063,0.5023348899266178,0.7237837414429633,0.8983513956265571,0.9192340687519958
5421,193,0,0.8326655830792207,0.9217598558343584,0.1575642619499815,0.9087263238399848,0.09528179923665628,0.113343857634097,0.2068965517241379,0,0,0.005955589757826243,0.4109406270847232,0.7113310073277399,0.821193425924624,0.9146978312214732
5422,158,0,0.9748112744065968,0.9570097644303616,0.07453696126959974,0.9454313152549828,0.08772409327347552,0.1636756301411196,0.06896551724137931,0,0,0.00423859995021545,0.6250833889259506,0.7626989123495249,0.9436170886927887,0.9071393201795489
5423,235,1,0.110637314102943,0.4214974881277933,0.9102580781718134,0.635950312936475,0.7533699569018504,0.9952077756654497,0.4482758620689655,12,2,0.6642812519988253,0.5610406937958639,0.03396964765887515,0.1017196823790956,0.9135149153243808
5424,185,0,0.8819965951283476,0.9200349756713992,0.2233082697727551,0.9126315558467625,0.06834116107368328,0.1440474762050274,0.5172413793103449,2,0,0.001798892143754047,0.6457638425617078,0.6323593131420924,0.8067943073152735,0.7033554601270887
5425,246,0,0.9611196973617644,0.9087874121314901,0.1382262311900926,0.9682282798369366,0.09406641249511372,0.01345215454283484,0.6896551724137931,1,0,0.006278470211223634,0.266177451634423,0.4124387925274948,0.9081902039511874,0.9983481970199318
5426,196,1,0.235375746650342,0.5568416771881333,0.9695347578703043,0.6769502204179242,0.6859071573025701,0.6973138199244779,0.1379310344827586,12,3,0.2491695740907331,0.3602401601067378,0.0345153668176249,0.220878762959154,0.8564184104453072
5427,437,0,0.8053406729587329,0.9429032717219615,0.2169792895054663,0.9009225294616066,0.07486428820773376,0.09228270518290015,0.9655172413793104,1,0,0.006840293253217465,0.04136090727151434,0.7950929597909406,0.7284246164816671,0.8990366722682903
5428,93,0,0.9246809595917007,0.9812449925879162,0.03409224075651035,0.9932723600666997,0.04718410251924807,0.08903617291843254,0.0,2,0,0.008514749480097462,0.3729152768512342,0.6920768546183135,0.8770439110690607,0.8997903621006477
5429,439,0,0.9894403401432533,0.9157320245665154,0.1236900117608425,0.9393428301111766,0.03090534502570124,0.1595057923887862,0.1379310344827586,2,0,0.000222995933243828,0.5897264843228819,0.5294126821555216,0.8925268751179984,0.706453735327501
5430,37,0,0.8144685425714179,0.9004017307229494,0.08444412584286327,0.9917035496724403,0.06094326001502157,0.1622248886901118,0.6206896551724138,2,0,0.006950034879451283,0.1734489659773182,0.7356815452643359,0.7647130028669866,0.8399751470040169
5431,175,1,0.3545691911387203,0.2998026661395544,0.9412335206968773,0.6565686364343624,0.6599672777614463,0.8097285631694373,0.6896551724137931,14,3,0.5058110957067498,0.1607738492328219,0.0436746751055072,0.3514786242324722,0.7535924732734309
5432,354,0,0.8969775932609009,0.9961386266557287,0.1163996668244973,0.9310318242428043,0.04711740233604666,0.02122665418835448,0.2758620689655172,1,0,0.007564044090592475,0.2128085390260173,0.6740991716555924,0.8114049626191957,0.8813358590836943
5433,272,0,0.8406717576041003,0.9134334966391605,0.08988101221533185,0.9441375095098777,0.05945277256267852,0.0773204008110846,0.103448275862069,2,0,0.001697019375705495,0.6210807204803203,0.291409313717351,0.8100755186340514,0.7719176398385508
5434,184,0,0.8891568719669919,0.9223425385295702,0.1640262408413168,0.9644467592471961,0.08289365619816967,0.1809847340664246,0.3103448275862069,2,0,0.0003073358391647988,0.8078719146097398,0.6001022668637097,0.8362591695448517,0.8638366464355586
5435,230,0,0.9676228354616208,0.9666286443409333,0.07947842536196893,0.9287253933034302,0.05062416609118581,0.0195324165537921,0.2068965517241379,0,0,0.001259902004743464,0.675783855903936,0.543591378665647,0.8923994002979505,0.8978630371586303
5436,190,0,0.9597622025828222,0.9049636418666817,0.1675106227100726,0.9611247634615271,0.08178347320324914,0.04644238298729637,0.9310344827586207,2,0,0.003251688007913129,0.1767845230153436,0.3674790247975416,0.8711262663630005,0.9895940672500814
5437,221,0,0.8964058114484481,0.9429047407636539,0.03789191970487835,0.9303691253111092,0.0890006218672352,0.1151088174840965,0.3103448275862069,1,0,0.001101729428678321,0.1601067378252168,0.5358637944481691,0.8210204233229966,0.8612309046804223
5438,247,0,0.8835450711064494,0.9979454094591935,0.1662101946570443,0.9516602171146706,0.08487298795841679,0.1866705367488678,0.2068965517241379,1,0,0.000236325531597748,0.1881254169446298,0.2267122951514099,0.8571052622282974,0.7220790665556693
5439,66,0,0.9209908328215689,0.9545212393719288,0.2229353315223829,0.9994601060282287,0.005496913318582541,0.1639484716488631,0.06896551724137931,1,0,0.00265741807376712,0.7064709806537692,0.4416943735340476,0.8680731689412159,0.981312749857379
5440,468,0,0.8909724230195858,0.9083033697829149,0.001557264834600791,0.9972935925924075,0.002313309119062579,0.07931086380473473,0.4137931034482759,2,0,0.006837528964262067,0.5056704469646431,0.323422190995529,0.8293489811462683,0.8980283657264644
5441,65,0,0.9166887870152953,0.9736781699128314,0.2563077270689127,0.9918040194408914,0.03586259037215731,0.01860629847500859,0.896551724137931,0,0,0.005107801837724068,0.7491661107404937,0.6704088492071931,0.8281016511871979,0.8210007893466023
5442,161,0,0.9518006016023006,0.9010804645454675,0.1545222298207044,0.940593532370532,0.03863929467238987,0.1335423491741948,0.4827586206896552,2,0,0.001999777701886211,0.5323549032688459,0.3944718483056451,0.8820862075305912,0.8438668724773407
5443,242,0,0.8346333642187301,0.9450229427078916,0.06296058017627361,0.910981974615599,0.06683169325056422,0.02899803868955882,0.6206896551724138,2,0,0.00651269542655731,0.5563709139426284,0.6443839345949569,0.8117851728364311,0.9559123109241894
5444,115,0,0.9069923125489943,0.9360261418836137,0.04026459395160522,0.983682532241775,0.07642179915294676,0.1671894245610175,0.7241379310344828,1,0,0.004350018175045007,0.7611741160773849,0.2705317404497156,0.8995343570486132,0.72999501033738
5445,391,1,0.1308662033035876,0.247305156411899,0.8534496044354998,0.6840733828903657,0.8625321242761721,0.6980436739437441,0.9655172413793104,14,1,0.2318799142150007,0.2835223482321548,0.00456839713541312,0.127628389392271,0.705473851323559
5446,28,0,0.881839100892879,0.9312589041752208,0.1239857202878004,0.9877284199843601,0.002110770410620966,0.01016165826015949,0.3448275862068966,2,0,0.002062390499824457,0.7798532354903269,0.2778233727372854,0.813777243757483,0.9274192558862573
5447,215,1,0.3029285034150192,0.4517181022426062,0.9825025410176721,0.4929345011346675,0.8984786064646428,0.6377633148090331,1.0,13,1,0.6616283215937858,0.3222148098732489,0.0433229422923576,0.295540018993691,0.8687892690306703
5448,0,1,0.1684776282347034,0.5317779544584634,0.7591295989437014,0.5300880250172721,0.8102961884717834,0.8890390743894212,0.5862068965517241,14,4,0.3997463967784778,0.1080720480320213,0.02752392747188734,0.1520173426229861,0.8810427186482895
5449,187,1,0.1541253132088097,0.5401710036319138,0.9595911159779769,0.5261356311361759,0.8755246884014541,0.8753644979892199,0.06896551724137931,9,5,0.2160558146886181,0.3642428285523682,0.03408422814720637,0.1453667721534923,0.9625615337684317
5450,68,1,0.2231412357368774,0.4666252588319831,0.9691642676140894,0.4504729291069897,0.6667853347796252,0.9206602797179706,0.103448275862069,14,7,0.2542552590731987,0.1247498332221481,0.04067448039458095,0.2099174045035631,0.7051501731198767
5451,326,1,0.2773782613013333,0.3285845468921071,0.9419587131536038,0.5958819977727012,0.5310156347888282,0.9671984500070461,0.2758620689655172,9,6,0.525889973877123,0.3262174783188793,0.006228958039663589,0.2684301017854628,0.7501927522184726
5452,480,0,0.8253704003848742,0.9264385789058627,0.1133214290978384,0.9518250722385906,0.06350058002007446,0.003272217121268461,1.0,0,0,0.00821450858175529,0.5930620413609072,0.5122522208806728,0.8086802262227927,0.8390655758597102
5453,363,1,0.2044433063911468,0.4567846720661096,0.8116367746587703,0.6978097390862048,0.6653460808163977,0.7177684523600465,0.1724137931034483,8,3,0.3089502620973764,0.6877918612408273,0.01053405504713638,0.1887208140112982,0.8810851378907952
5454,8,0,0.9340272533433818,0.9275053818645338,0.01486100250797959,0.9027821215473713,0.04885152785933279,0.02813821595498454,0.896551724137931,1,0,0.002756464595242682,0.8605737158105403,0.3735282177962712,0.8870968569746034,0.708651356869199
5455,467,0,0.9374693433983934,0.9646172603513405,0.2418554470783231,0.9786600954017928,0.0769324990742658,0.0183384895882891,0.4137931034482759,1,0,0.004410488237711104,0.5830553702468312,0.7115255128887514,0.8905075545151503,0.9392247469831111
5456,37,0,0.8437662194008417,0.9140301938189175,0.2054405410773904,0.9896641219063286,0.0748962704977648,0.04702195628397328,0.06896551724137931,1,0,0.002120688367028589,0.8919279519679787,0.7406386572479082,0.8353195144356322,0.7107471244064687
5457,405,0,0.9981538293343211,0.9862840936678089,0.2554581467453146,0.9136451589456958,0.006777516445821686,0.03791288359315453,1.0,1,0,0.002427682541926626,0.05470313542361575,0.2549021711058087,0.9312057837103638,0.9921029019171859
5458,427,0,0.9426215678243155,0.9900122598692054,0.008378995161241475,0.9901871124985018,0.03629781768212518,0.08084366595413384,0.103448275862069,2,0,0.00508617863915696,0.6771180787191461,0.6747024353242552,0.881454686125709,0.9577012134305196
5459,31,0,0.9041185353264054,0.9149369952804178,0.02158343874352595,0.921556662875571,0.03801123228826378,0.08412780709211712,0.7241379310344828,0,0,0.00345225918999619,0.4442961974649767,0.6384592134054563,0.8769638804422487,0.7090005759106147
5460,246,0,0.8907295470929125,0.9546018070063772,0.06400720571074443,0.9733080344105486,0.03566768621575662,0.04817511556825258,0.4482758620689655,0,0,0.001563618579990543,0.2041360907271514,0.6507054770430483,0.8403279975440476,0.7050084385278441
5461,465,0,0.8855546460940135,0.9819749625983063,0.06640049941677661,0.956384812334036,0.00808636759980752,0.1029164877876227,0.0,2,0,0.007095672182413178,0.495663775850567,0.4106033934202052,0.8215392566443633,0.7457314603559582
5462,365,0,0.8888776138610025,0.9214905206224622,0.2935454946981698,0.9745866537977115,0.07219544582524584,0.1490924428297286,0.3103448275862069,0,0,0.006861236559367617,0.9386257505003336,0.7678619128624398,0.8169339933136821,0.8195182859008432
5463,229,0,0.970135663213957,0.9242457666389958,0.0820310306612506,0.9068773491179563,0.007705402373116222,0.01979887630477686,0.3103448275862069,0,0,0.006312226537808749,0.3095396931287525,0.4363290247744145,0.8775279853864456,0.9039397165386077
5464,480,0,0.8769143830649087,0.9699260337441471,0.08155166320677498,0.9246481088128432,0.07090303262216945,0.05219619037054882,0.5862068965517241,1,0,0.008437537824768275,0.7591727818545697,0.2938033566159778,0.8404949451654958,0.7915024730953909
5465,188,0,0.8766323774154852,0.9977085790460395,0.007129600347139175,0.9092885943347412,0.01932811983087429,0.08843238171214485,0.3448275862068966,1,0,0.001110915048615649,0.8925950633755837,0.7366626513031833,0.8206494063813262,0.8784588582493394
5466,460,0,0.9179599408670306,0.9895007999132795,0.1232881558454079,0.9055510907795078,0.07020786459154908,0.1306782062028487,0.7241379310344828,1,0,0.005452221365082384,0.0133422281521014,0.406002981448179,0.8282587348346419,0.7354198752506957
5467,458,0,0.8247312330637061,0.9684620190055286,0.03792085345307613,0.9563678818997206,0.0741024105483143,0.01400292083837764,0.3103448275862069,0,0,0.003828403021494211,0.8265510340226818,0.6858468597640346,0.8245145537528853,0.861806849410797
5468,313,0,0.8832787823235365,0.9748828250377939,0.2032318499816869,0.945272660253346,0.06468648966005248,0.1282098915346638,0.4482758620689655,0,0,0.007883172643372178,0.7865243495663776,0.6873507048102785,0.807161022414269,0.9173087008534337
5469,322,0,0.8822075964969627,0.940990557979114,0.2548150697146128,0.9474826919002045,0.04719850886727089,0.09240037245073177,0.2413793103448276,2,0,0.007048376525897022,0.2695130086724483,0.4424677725225781,0.8618070139561755,0.9697509240082047
5470,143,1,0.3291947605513614,0.5700611996671465,0.6424202276366662,0.554342392923798,0.5800969296026625,0.9581562262158924,0.3793103448275862,8,3,0.1137102254201325,0.3922615076717812,0.04490287712460531,0.3279069861853823,0.9035644277606046
5471,294,0,0.9982568532683337,0.995092297295439,0.268550420984221,0.9379291447879263,0.04560942694530656,0.1569771827896884,0.103448275862069,1,0,0.005104754787567331,0.4182788525683789,0.7899176136125423,0.9345272482511991,0.9271077333820237
5472,286,0,0.8518628322070599,0.9504776158667071,0.1977831518697045,0.9039856555349676,0.002118428534670469,0.1159095887519522,0.896551724137931,0,0,0.008226324010291733,0.6904603068712475,0.4198156905440376,0.8353626702703326,0.8715272805389593
5473,414,0,0.9670561618726217,0.954954065756357,0.06250969331963284,0.9662777676401063,0.006900418049308976,0.1283251473677854,0.5172413793103449,1,0,0.003503044641784385,0.3155436957971982,0.2605274794545754,0.9415044850612703,0.8637290130617928
5474,10,0,0.8823631985857947,0.9046228296238824,0.1029622885901598,0.9310896904672664,0.05958205684912654,0.0779965697825694,0.3448275862068966,1,0,0.006952769100912412,0.2408272181454303,0.633547746785258,0.8755154993491798,0.9209627627473294
5475,40,0,0.8911312323456347,0.9869326569718159,0.1558858331632933,0.9954369355460827,0.02099712567081051,0.1443416151779769,0.9310344827586207,2,0,0.0005972034861200664,0.7685123415610406,0.5873845791741948,0.8633918521577265,0.7981049294825844
5476,162,0,0.8319610189737123,0.9107824204909721,0.2170126877166945,0.923972336860426,0.05176795075228322,0.128698856983052,0.3448275862068966,0,0,0.007895651987915003,0.09472981987991995,0.583005850525748,0.7789305345670615,0.8745499186664175
5477,31,0,0.8897340380486557,0.9396765856732743,0.1138461316982181,0.9516563030153065,0.07623059219148362,0.1915379720395536,0.03448275862068965,2,0,0.003038591244672611,0.4089392928619079,0.3242578283794179,0.8018895534929961,0.9797183231194404
5478,3,0,0.8663044726154326,0.9477278401990115,0.05262813935420219,0.9224290507194249,0.05809987157785155,0.02699552238063365,0.2758620689655172,0,0,0.00441817691561348,0.447631754503002,0.553585919237251,0.8054637789726283,0.9021448000529027
5479,211,0,0.9750222213121935,0.9568212152459061,0.2629461701713314,0.9036623561026039,0.08448586166458459,0.02869482066203135,0.7241379310344828,1,0,0.005671967244076754,0.2208138759172782,0.3153864581685853,0.8896720310570723,0.764456954442981
5480,14,0,0.9703040393774678,0.9745845193045447,0.1249143951447629,0.9817353866446651,0.09430196783220349,0.1285162776309574,0.3793103448275862,0,0,0.004863938401692375,0.8358905937291528,0.682919177149756,0.9432689448756002,0.9980595084718403
5481,93,0,0.9449827269639175,0.9833424557019482,0.01427823817724324,0.9451467041290917,0.08618412378249375,0.1288352125185674,0.06896551724137931,0,0,0.007123576914293649,0.5483655770513676,0.3686367627067348,0.9167531733791839,0.9587039947220672
5482,20,0,0.8894244960568582,0.9588989011882983,0.2903057000510174,0.9452497165084972,0.03994242490669889,0.09515188029671924,0.3793103448275862,2,0,0.004190330092975602,0.02068045363575717,0.7269519009467436,0.8137350221887233,0.8930757917832693
5483,350,0,0.8110031934088072,0.9298607244317889,0.2750074650460005,0.9942388926847866,0.04679343702581991,0.1323996934844182,0.3103448275862069,0,0,0.007276881513966859,0.5810540360240161,0.2349862036214137,0.7759848914865157,0.9699850480635778
5484,72,0,0.9491105033789369,0.9078980447706024,0.1390602223783061,0.9687691975720241,0.0718113487617431,0.1410354811989314,0.103448275862069,2,0,0.003904706507372501,0.2535023348899266,0.587159323788963,0.8686523424040651,0.8792243495777498
5485,35,0,0.9371716596024605,0.9692043740498923,0.1627480504480445,0.9537021264691236,0.07468136703370984,0.1099856930581082,0.1379310344827586,0,0,0.008324390753039857,0.3495663775850567,0.4008232221866554,0.9230799151761394,0.7930550833641195
5486,21,0,0.9901383077879613,0.9612669722658376,0.2767969886816761,0.9367548744106698,0.02454411527477917,0.1695309491465066,0.2758620689655172,0,0,0.001336573795151845,0.3215476984656437,0.3005712578087089,0.9708559723510126,0.9774416948919014
5487,234,0,0.9924050145927801,0.9417493961629544,0.1233123945194466,0.9213989923468491,0.06026969209782264,0.1095779623232581,0.5517241379310345,0,0,0.005273740968524375,0.6784523015343562,0.6660340177406526,0.9425331277830743,0.7034807677236116
5488,70,1,0.1848017313543012,0.4310495291496632,0.9089622150570765,0.5697305953003976,0.5839113877858232,0.6661772630741998,0.5517241379310345,11,6,0.3549534527603968,0.485657104736491,0.02802952000715155,0.181872932967766,0.9348386054275654
5489,472,1,0.2937506609021165,0.3351839978525998,0.7934290039278786,0.5455049847543001,0.8533752898043705,0.8831214608799756,0.3448275862068966,11,3,0.3245280909037145,0.2428285523682455,0.02042478316520926,0.2903466964245283,0.8939658931441593
5490,126,1,0.251768660253617,0.4589941684663144,0.7869568714773304,0.6335613888249363,0.5944325104723398,0.829798513327705,0.8275862068965517,12,7,0.5219964903631894,0.152101400933956,0.002897919634208987,0.2356173745864402,0.8034036924415313
5491,153,0,0.8705402483232727,0.9079644518026196,0.06564129999335819,0.9887912321959939,0.01456984614125859,0.1247831545697273,0.3103448275862069,0,0,0.006556965910767103,0.06070713809206137,0.4977932851522868,0.8657469164315066,0.9524273899201445
5492,321,0,0.9163416888862647,0.9237095917187521,0.08605370818316797,0.9505991046796456,0.04951303412683514,0.09214080484441073,1.0,1,0,0.007497502471144899,0.8825883922615076,0.7866555213700956,0.8645796938271458,0.9763869626376495
5493,40,0,0.8166033520721714,0.9092691805914533,0.2577496487872368,0.9456023634803489,0.04732073041676903,0.199167860745165,0.06896551724137931,0,0,0.004894511687119554,0.1894596397598399,0.629373612816696,0.7954557223078094,0.9689970659619016
5494,301,0,0.8436422786047412,0.9998801043845943,0.1360952306659122,0.9714746295869,0.0174940724342457,0.06771338894821204,0.9655172413793104,2,0,0.0008164296263207574,0.3082054703135423,0.7991010928011197,0.8183796900546683,0.808935660079156
5495,217,0,0.9377990309614262,0.9947050743238892,0.01951699960131188,0.9845290183427903,0.01283424492905827,0.1639334627991358,0.5862068965517241,2,0,0.007668964053749361,0.7571714476317545,0.5584712319652406,0.8838618694462371,0.759755437207614
5496,85,0,0.9003367337423112,0.9046311415314305,0.1151469154816343,0.9650080367546805,0.02871941779937043,0.07927736281356082,0.9655172413793104,0,0,0.004749477276128852,0.8098732488325551,0.4861270064771381,0.831954411265113,0.7273518821276466
5497,118,1,0.1219782808096379,0.2411577241627259,0.8488529568778824,0.5874226299235319,0.6531009893143438,0.8980757560107147,0.5517241379310345,8,1,0.8040391892621039,0.9719813208805871,0.03925392180192208,0.1164913678201214,0.8583733641261492
5498,5,0,0.8659485623996761,0.9306835949827469,0.1585477322231944,0.9724169273458272,0.09142733187959468,0.1880327519091084,0.6206896551724138,0,0,0.008041221733344527,0.3895930620413609,0.4189725558584288,0.8550466254562568,0.8439601548046156
5499,289,0,0.9269086018905386,0.9657190269771226,0.01780310457067807,0.9858581599449353,0.08579607321908744,0.06312609212528096,0.7931034482758621,0,0,0.003524527215209279,0.228819212808539,0.3918074160271106,0.8357296306168086,0.9034328793293426
5500,379,0,0.8046079786295345,0.9242192851568575,0.1162582678844061,0.9271502654952678,0.0336799219762159,0.17283929560386,0.4827586206896552,1,0,0.00210020380146248,0.1587725150100067,0.2818855553137521,0.7588672067549511,0.8386793717655477
5501,89,0,0.9366670362383683,0.9145517511739274,0.09327522308191462,0.9846575735034138,0.06119630216514134,0.04834846377557936,0.8620689655172413,1,0,0.007137596223861594,0.1701134089392929,0.5264424239070176,0.854507323725734,0.7705293792391611
5502,1,0,0.9065347311457105,0.9595634594601274,0.01215200918394877,0.9175038523786975,0.02657288031519015,0.1927483824948093,0.2413793103448276,1,0,0.003826540172757684,0.5703802535023349,0.6841301716226056,0.8800846887457695,0.7901809515568842
5503,315,0,0.9138208349269762,0.911915238394388,0.2362538496302243,0.9232058306452858,0.09400109181484204,0.1018151465783838,0.3448275862068966,2,0,0.007178179051526973,0.9693128752501667,0.5077843901658879,0.8633940861589262,0.8178572735580528
5504,86,0,0.8647460389521782,0.9234728092187441,0.2746811267110002,0.9127323336284004,0.03963218683685767,0.1312918740647025,0.3103448275862069,2,0,0.00878008551323908,0.8559039359573049,0.6706824811746122,0.7959062319110874,0.8261415747488134
5505,162,0,0.8413468628309588,0.9400134909853215,0.1540441996494858,0.9447718704665258,0.02557825850414421,0.1277920378953533,0.9655172413793104,2,0,0.008618412375711336,0.6104069379586391,0.4827789693979392,0.7982155750972478,0.8556275134707811
5506,155,0,0.9716943776930435,0.943986450783652,0.06169778755657313,0.9877232023982352,0.04494540639825909,0.09558401945111744,1.0,2,0,0.004317742412182674,0.5130086724482988,0.4228510768506801,0.9647652573422166,0.7362617741164308
